"Year","Race","Sex","Age","qx","px","lx","dx","Lx","Tx","ex"
2010,"Hispanic","Males",32,0.0011,0.9989,0.97736,0.00107,0.97682,47.05408,48.14413
2010,"Hispanic","Males",33,0.00112,0.99888,0.97628,0.0011,0.97574,46.07726,47.19654
2010,"Hispanic","Males",34,0.00116,0.99884,0.97519,0.00113,0.97462,45.10152,46.24912
2010,"Hispanic","Males",35,0.0012,0.9988,0.97406,0.00116,0.97348,44.1269,45.30214
2010,"Hispanic","Males",36,0.00124,0.99876,0.97289,0.00121,0.97229,43.15342,44.35576
2010,"Hispanic","Males",37,0.00131,0.99869,0.97168,0.00127,0.97105,42.18114,43.41033
2010,"Hispanic","Males",38,0.00139,0.99861,0.97042,0.00135,0.96974,41.21009,42.46643
2010,"Hispanic","Males",39,0.00149,0.99851,0.96907,0.00144,0.96835,40.24034,41.52478
2010,"Hispanic","Males",40,0.0016,0.9984,0.96762,0.00155,0.96685,39.272,40.58598
2010,"Hispanic","Males",41,0.00173,0.99827,0.96607,0.00167,0.96524,38.30515,39.65037
2010,"Hispanic","Males",42,0.00187,0.99813,0.9644,0.00181,0.9635,37.33991,38.71822
2010,"Hispanic","Males",43,0.00203,0.99797,0.9626,0.00196,0.96162,36.37641,37.78994
2010,"Hispanic","Males",44,0.00221,0.99779,0.96064,0.00213,0.95957,35.4148,36.86597
2010,"Hispanic","Males",45,0.00241,0.99759,0.95851,0.00231,0.95735,34.45523,35.94669
2010,"Hispanic","Males",46,0.00263,0.99737,0.9562,0.00251,0.95494,33.49787,35.03238
2010,"Hispanic","Males",47,0.00286,0.99714,0.95369,0.00273,0.95232,32.54293,34.12327
2010,"Hispanic","Males",48,0.00312,0.99688,0.95096,0.00296,0.94948,31.59061,33.21968
2010,"Hispanic","Males",49,0.0034,0.9966,0.948,0.00323,0.94638,30.64113,32.32199
2010,"Hispanic","Males",50,0.00372,0.99628,0.94477,0.00351,0.94301,29.69475,31.43067
2010,"Hispanic","Males",51,0.00406,0.99594,0.94126,0.00382,0.93935,28.75173,30.54604
2010,"Hispanic","Males",52,0.00444,0.99556,0.93744,0.00417,0.93535,27.81239,29.66848
2010,"Hispanic","Males",53,0.00488,0.99512,0.93327,0.00455,0.93099,26.87703,28.79866
2010,"Hispanic","Males",54,0.00537,0.99463,0.92872,0.00498,0.92623,25.94604,27.93742
2010,"Hispanic","Males",55,0.00592,0.99408,0.92374,0.00547,0.921,25.01981,27.08547
2010,"Hispanic","Males",56,0.00652,0.99348,0.91827,0.00599,0.91527,24.09881,26.24379
2010,"Hispanic","Males",57,0.00713,0.99287,0.91228,0.00651,0.90902,23.18354,25.41279
2010,"Hispanic","Males",58,0.00771,0.99229,0.90577,0.00699,0.90227,22.27452,24.59175
2010,"Hispanic","Males",59,0.00827,0.99173,0.89879,0.00743,0.89507,21.37225,23.77901
2010,"Hispanic","Males",60,0.00884,0.99116,0.89135,0.00788,0.88741,20.47718,22.9731
2010,"Hispanic","Males",61,0.00948,0.99052,0.88347,0.00838,0.87928,19.58977,22.17362
2010,"Hispanic","Males",62,0.01018,0.98982,0.8751,0.00891,0.87064,18.7105,21.38106
2010,"Hispanic","Males",63,0.01097,0.98903,0.86619,0.0095,0.86143,17.83986,20.59577
2010,"Hispanic","Males",64,0.01189,0.98811,0.85669,0.01019,0.85158,16.97843,19.81875
2010,"Hispanic","Males",65,0.01294,0.98706,0.8465,0.01095,0.84101,16.12685,19.05127
2010,"Hispanic","Males",66,0.01411,0.98589,0.83554,0.01179,0.82963,15.28584,18.29446
2010,"Hispanic","Males",67,0.01543,0.98457,0.82375,0.01271,0.81738,14.45621,17.54921
2010,"Hispanic","Males",68,0.01685,0.98315,0.81104,0.01366,0.80419,13.63883,16.81641
2010,"Hispanic","Males",69,0.01834,0.98166,0.79738,0.01462,0.79005,12.83463,16.09602
2010,"Hispanic","Males",70,0.0199,0.9801,0.78276,0.01558,0.77494,12.04459,15.38735
2010,"Hispanic","Males",71,0.0216,0.9784,0.76718,0.01657,0.75887,11.26964,14.68967
2010,"Hispanic","Males",72,0.02347,0.97653,0.75061,0.01761,0.74177,10.51078,14.00295
2010,"Hispanic","Males",73,0.02559,0.97441,0.733,0.01875,0.72358,9.76901,13.32748
2010,"Hispanic","Males",74,0.02799,0.97201,0.71424,0.01999,0.7042,9.04543,12.66437
2010,"Hispanic","Males",75,0.03056,0.96944,0.69425,0.02121,0.68359,8.34123,12.01469
2010,"Hispanic","Males",76,0.03331,0.96669,0.67304,0.02242,0.66177,7.65764,11.37769
2010,"Hispanic","Males",77,0.03658,0.96342,0.65062,0.0238,0.63865,6.99587,10.75258
2010,"Hispanic","Males",78,0.04045,0.95955,0.62682,0.02535,0.61406,6.35722,10.14201
2010,"Hispanic","Males",79,0.0449,0.9551,0.60147,0.02701,0.58786,5.74316,9.54856
2010,"Hispanic","Males",80,0.04994,0.95006,0.57446,0.02869,0.55999,5.1553,8.97416
2010,"Hispanic","Males",81,0.05589,0.94411,0.54577,0.0305,0.53037,4.59531,8.41987
2010,"Hispanic","Males",82,0.06189,0.93811,0.51527,0.03189,0.49915,4.06494,7.88902
2010,"Hispanic","Males",83,0.06819,0.93181,0.48338,0.03296,0.4667,3.56579,7.37685
2010,"Hispanic","Males",84,0.07754,0.92246,0.45042,0.03492,0.43272,3.09909,6.8805
2010,"Hispanic","Males",85,0.08667,0.91333,0.41549,0.03601,0.39721,2.66637,6.41739
2010,"Hispanic","Males",86,0.09669,0.90331,0.37948,0.03669,0.36082,2.26915,5.97965
2010,"Hispanic","Males",87,0.10764,0.89236,0.34279,0.0369,0.32399,1.90833,5.56712
2010,"Hispanic","Males",88,0.11956,0.88044,0.30589,0.03657,0.28721,1.58435,5.1795
2010,"Hispanic","Males",89,0.13245,0.86755,0.26932,0.03567,0.25106,1.29713,4.81637
2010,"Hispanic","Males",90,0.14634,0.85366,0.23365,0.03419,0.2161,1.04607,4.47717
2010,"Hispanic","Males",91,0.16121,0.83879,0.19945,0.03215,0.18291,0.82997,4.16121
2010,"Hispanic","Males",92,0.17704,0.82296,0.1673,0.02962,0.15201,0.64707,3.86768
2010,"Hispanic","Males",93,0.19379,0.80621,0.13768,0.02668,0.12386,0.49505,3.59565
2010,"Hispanic","Males",94,0.21138,0.78862,0.111,0.02346,0.09881,0.37119,3.34404
2010,"Hispanic","Males",95,0.22973,0.77027,0.08754,0.02011,0.07705,0.27239,3.11164
2010,"Hispanic","Males",96,0.24873,0.75127,0.06743,0.01677,0.05864,0.19534,2.89702
2010,"Hispanic","Males",97,0.26825,0.73175,0.05066,0.01359,0.04351,0.1367,2.6985
2010,"Hispanic","Males",98,0.28816,0.71184,0.03707,0.01068,0.03143,0.09319,2.51398
2010,"Hispanic","Males",99,0.3083,0.6917,0.02639,0.00813,0.02207,0.06176,2.34072
2010,"Hispanic","Males",100,0.33038,0.66962,0.01825,0.00603,0.01504,0.03969,2.1748
2010,"Hispanic","Males",101,0.35374,0.64626,0.01222,0.00432,0.0099,0.02466,2.01757
2010,"Hispanic","Males",102,0.37876,0.62124,0.0079,0.00299,0.00628,0.01475,1.86808
2010,"Hispanic","Males",103,0.40554,0.59446,0.00491,0.00199,0.00383,0.00847,1.72625
2010,"Hispanic","Males",104,0.43422,0.56578,0.00292,0.00127,0.00222,0.00464,1.59223
2010,"Hispanic","Males",105,0.46492,0.53508,0.00165,0.00077,0.00123,0.00242,1.46671
2010,"Hispanic","Males",106,0.4978,0.5022,0.00088,0.00044,0.00064,0.00119,1.35165
2010,"Hispanic","Males",107,0.533,0.467,0.00044,0.00024,0.00031,0.00056,1.25229
2010,"Hispanic","Males",108,0.57069,0.42931,0.00021,0.00012,0.00014,0.00024,1.18262
2010,"Hispanic","Males",109,1,0,9e-05,9e-05,0.00011,0.00011,1.18262
2010,"White","Both",0,0.00516,0.99484,1,0.00516,0.99742,78.7821,78.7821
2010,"White","Both",1,4e-04,0.9996,0.99484,0.00039,0.99464,77.78468,78.18819
2010,"White","Both",2,0.00025,0.99975,0.99445,0.00025,0.99432,76.79004,77.21898
2010,"White","Both",3,0.00021,0.99979,0.9942,2e-04,0.9941,75.79572,76.23797
2010,"White","Both",4,0.00014,0.99986,0.99399,0.00014,0.99392,74.80162,75.25353
2010,"White","Both",5,0.00014,0.99986,0.99385,0.00014,0.99379,73.80769,74.26407
2010,"White","Both",6,0.00013,0.99987,0.99372,0.00013,0.99365,72.81391,73.27441
2010,"White","Both",7,0.00011,0.99989,0.99359,0.00011,0.99353,71.82026,72.28358
2010,"White","Both",8,1e-04,0.9999,0.99348,1e-04,0.99343,70.82672,71.29173
2010,"White","Both",9,9e-05,0.99991,0.99338,9e-05,0.99333,69.83329,70.29883
2010,"White","Both",10,8e-05,0.99992,0.99329,8e-05,0.99325,68.83996,69.3049
2010,"White","Both",11,8e-05,0.99992,0.99321,8e-05,0.99317,67.84671,68.31032
2010,"White","Both",12,0.00011,0.99989,0.99313,0.00011,0.99307,66.85354,67.316
2010,"White","Both",13,0.00017,0.99983,0.99302,0.00017,0.99294,65.86046,66.32344
2010,"White","Both",14,0.00024,0.99976,0.99285,0.00024,0.99274,64.86752,65.33439
2010,"White","Both",15,0.00032,0.99968,0.99262,0.00031,0.99246,63.87479,64.34995
2010,"White","Both",16,0.00039,0.99961,0.9923,0.00039,0.99211,62.88233,63.37022
2010,"White","Both",17,0.00047,0.99953,0.99191,0.00047,0.99168,61.89022,62.39488
2010,"White","Both",18,0.00055,0.99945,0.99144,0.00055,0.99117,60.89855,61.42405
2010,"White","Both",19,0.00064,0.99936,0.9909,0.00063,0.99058,59.90738,60.45782
2010,"White","Both",20,0.00073,0.99927,0.99026,0.00072,0.9899,58.9168,59.49615
2010,"White","Both",21,0.00082,0.99918,0.98954,0.00081,0.98914,57.9269,58.53925
2010,"White","Both",22,0.00088,0.99912,0.98873,0.00087,0.98829,56.93776,57.58669
2010,"White","Both",23,0.00092,0.99908,0.98786,0.00091,0.9874,55.94947,56.63712
2010,"White","Both",24,0.00093,0.99907,0.98695,0.00092,0.98649,54.96206,55.68879
2010,"White","Both",25,0.00094,0.99906,0.98603,0.00093,0.98556,53.97557,54.74041
2010,"White","Both",26,0.00096,0.99904,0.9851,0.00094,0.98463,52.99001,53.79163
2010,"White","Both",27,0.00097,0.99903,0.98416,0.00096,0.98368,52.00538,52.84267
2010,"White","Both",28,0.00099,0.99901,0.9832,0.00098,0.98271,51.02171,51.89362
2010,"White","Both",29,0.00102,0.99898,0.98222,0.001,0.98172,50.039,50.94476
2010,"White","Both",30,0.00106,0.99894,0.98122,0.00104,0.9807,49.05728,49.99637
2010,"White","Both",31,0.00109,0.99891,0.98018,0.00107,0.97965,48.07658,49.04867
2010,"White","Both",32,0.00113,0.99887,0.97911,0.00111,0.97856,47.09693,48.10176
2010,"White","Both",33,0.00117,0.99883,0.978,0.00115,0.97743,46.11838,47.15567
2010,"White","Both",34,0.00121,0.99879,0.97686,0.00119,0.97626,45.14095,46.21036
2010,"White","Both",35,0.00127,0.99873,0.97567,0.00124,0.97505,44.16468,45.26592
2010,"White","Both",36,0.00134,0.99866,0.97443,0.00131,0.97378,43.18963,44.32289
2010,"White","Both",37,0.00142,0.99858,0.97312,0.00138,0.97243,42.21585,43.38178
2010,"White","Both",38,0.0015,0.9985,0.97174,0.00145,0.97102,41.24342,42.44265
2010,"White","Both",39,0.00159,0.99841,0.97029,0.00154,0.96952,40.2724,41.50553
2010,"White","Both",40,0.00168,0.99832,0.96875,0.00163,0.96793,39.30288,40.57072
2010,"White","Both",41,0.00181,0.99819,0.96712,0.00175,0.96624,38.33495,39.63835
2010,"White","Both",42,0.00198,0.99802,0.96537,0.00191,0.96442,37.36871,38.70923
2010,"White","Both",43,0.0022,0.9978,0.96346,0.00212,0.9624,36.40429,37.78489
2010,"White","Both",44,0.00245,0.99755,0.96135,0.00235,0.96017,35.44189,36.86692
2010,"White","Both",45,0.0027,0.9973,0.959,0.00259,0.9577,34.48172,35.95609
2010,"White","Both",46,0.00295,0.99705,0.95641,0.00282,0.95499,33.52402,35.05207
2010,"White","Both",47,0.00322,0.99678,0.95358,0.00307,0.95205,32.56902,34.15433
2010,"White","Both",48,0.0035,0.9965,0.95052,0.00333,0.94885,31.61697,33.26288
2010,"White","Both",49,0.00381,0.99619,0.94719,0.0036,0.94539,30.66812,32.37794
2010,"White","Both",50,0.00413,0.99587,0.94359,0.0039,0.94164,29.72273,31.4997
2010,"White","Both",51,0.00447,0.99553,0.93969,0.0042,0.93759,28.78109,30.62829
2010,"White","Both",52,0.00481,0.99519,0.93549,0.0045,0.93324,27.8435,29.76344
2010,"White","Both",53,0.00516,0.99484,0.931,0.0048,0.92859,26.91026,28.9048
2010,"White","Both",54,0.00552,0.99448,0.9262,0.00511,0.92364,25.98166,28.05199
2010,"White","Both",55,0.00591,0.99409,0.92108,0.00545,0.91836,25.05803,27.20492
2010,"White","Both",56,0.00635,0.99365,0.91564,0.00581,0.91273,24.13967,26.36378
2010,"White","Both",57,0.00682,0.99318,0.90983,0.00621,0.90672,23.22694,25.52898
2010,"White","Both",58,0.00734,0.99266,0.90362,0.00663,0.9003,22.32022,24.70095
2010,"White","Both",59,0.0079,0.9921,0.89698,0.00708,0.89344,21.41992,23.87995
2010,"White","Both",60,0.00848,0.99152,0.8899,0.00755,0.88612,20.52649,23.06602
2010,"White","Both",61,0.00911,0.99089,0.88235,0.00804,0.87833,19.64036,22.25904
2010,"White","Both",62,0.0098,0.9902,0.87432,0.00857,0.87003,18.76203,21.45903
2010,"White","Both",63,0.01059,0.98941,0.86575,0.00917,0.86116,17.892,20.66642
2010,"White","Both",64,0.01151,0.98849,0.85659,0.00986,0.85165,17.03084,19.88225
2010,"White","Both",65,0.01259,0.98741,0.84673,0.01066,0.84139,16.1792,19.10788
2010,"White","Both",66,0.01383,0.98617,0.83607,0.01156,0.83027,15.33781,18.34524
2010,"White","Both",67,0.01513,0.98487,0.8245,0.01247,0.81825,14.50754,17.59549
2010,"White","Both",68,0.01644,0.98356,0.81203,0.01335,0.80534,13.68929,16.85808
2010,"White","Both",69,0.01783,0.98217,0.79869,0.01424,0.79154,12.88395,16.13144
2010,"White","Both",70,0.01938,0.98062,0.78444,0.0152,0.77682,12.0924,15.41524
2010,"White","Both",71,0.02116,0.97884,0.76924,0.01627,0.76108,11.31559,14.71004
2010,"White","Both",72,0.02317,0.97683,0.75297,0.01744,0.74421,10.55451,14.01721
2010,"White","Both",73,0.02544,0.97456,0.73552,0.01871,0.72613,9.8103,13.33785
2010,"White","Both",74,0.02802,0.97198,0.71681,0.02008,0.70672,9.08417,12.67307
2010,"White","Both",75,0.0308,0.9692,0.69673,0.02146,0.68594,8.37745,12.02403
2010,"White","Both",76,0.03378,0.96622,0.67527,0.02281,0.6638,7.69151,11.39031
2010,"White","Both",77,0.03729,0.96271,0.65246,0.02433,0.64022,7.02771,10.77113
2010,"White","Both",78,0.04125,0.95875,0.62813,0.02591,0.61508,6.3875,10.16913
2010,"White","Both",79,0.04558,0.95442,0.60222,0.02745,0.58839,5.77242,9.58525
2010,"White","Both",80,0.05028,0.94972,0.57477,0.0289,0.56019,5.18403,9.01935
2010,"White","Both",81,0.05566,0.94434,0.54587,0.03038,0.53053,4.62384,8.47063
2010,"White","Both",82,0.06158,0.93842,0.51548,0.03174,0.49944,4.09331,7.94069
2010,"White","Both",83,0.06813,0.93187,0.48374,0.03296,0.46707,3.59386,7.4293
2010,"White","Both",84,0.07632,0.92368,0.45078,0.03441,0.43335,3.12679,6.93638
2010,"White","Both",85,0.08549,0.91451,0.41638,0.0356,0.39831,2.69344,6.46876
2010,"White","Both",86,0.09536,0.90464,0.38078,0.03631,0.36232,2.29513,6.02745
2010,"White","Both",87,0.10616,0.89384,0.34447,0.03657,0.32584,1.93281,5.611
2010,"White","Both",88,0.11794,0.88206,0.3079,0.03631,0.28936,1.60697,5.21917
2010,"White","Both",89,0.13071,0.86929,0.27158,0.0355,0.25342,1.31761,4.85156
2010,"White","Both",90,0.14451,0.85549,0.23608,0.03412,0.21858,1.06419,4.50764
2010,"White","Both",91,0.15932,0.84068,0.20197,0.03218,0.18542,0.8456,4.18679
2010,"White","Both",92,0.17515,0.82485,0.16979,0.02974,0.15445,0.66019,3.88823
2010,"White","Both",93,0.19195,0.80805,0.14005,0.02688,0.12613,0.50574,3.61109
2010,"White","Both",94,0.20968,0.79032,0.11317,0.02373,0.10084,0.37961,3.35434
2010,"White","Both",95,0.22826,0.77174,0.08944,0.02042,0.07879,0.27877,3.11682
2010,"White","Both",96,0.24759,0.75241,0.06903,0.01709,0.06008,0.19998,2.89716
2010,"White","Both",97,0.26756,0.73244,0.05194,0.0139,0.04463,0.1399,2.69375
2010,"White","Both",98,0.28803,0.71197,0.03804,0.01096,0.03225,0.09527,2.50458
2010,"White","Both",99,0.30886,0.69114,0.02708,0.00836,0.02264,0.06302,2.32697
2010,"White","Both",100,0.33171,0.66829,0.01872,0.00621,0.01541,0.04038,2.15713
2010,"White","Both",101,0.35597,0.64403,0.01251,0.00445,0.01012,0.02497,1.99631
2010,"White","Both",102,0.382,0.618,0.00806,0.00308,0.00639,0.01485,1.84356
2010,"White","Both",103,0.40994,0.59006,0.00498,0.00204,0.00387,0.00846,1.69875
2010,"White","Both",104,0.43992,0.56008,0.00294,0.00129,0.00223,0.00459,1.56196
2010,"White","Both",105,0.47209,0.52791,0.00165,0.00078,0.00122,0.00236,1.43381
2010,"White","Both",106,0.50661,0.49339,0.00087,0.00044,0.00062,0.00114,1.31616
2010,"White","Both",107,0.54366,0.45634,0.00043,0.00023,3e-04,0.00052,1.21413
2010,"White","Both",108,0.58341,0.41659,2e-04,0.00011,0.00013,0.00022,1.142
2010,"White","Both",109,1,0,8e-05,8e-05,9e-05,9e-05,1.142
2010,"White","Females",0,0.0047,0.9953,1,0.0047,0.99765,81.09983,81.09983
2010,"White","Females",1,0.00039,0.99961,0.9953,0.00038,0.99511,80.10218,80.48023
2010,"White","Females",2,2e-04,0.9998,0.99492,2e-04,0.99482,79.10707,79.5111
2010,"White","Females",3,0.00017,0.99983,0.99472,0.00017,0.99464,78.11225,78.52702
2010,"White","Females",4,0.00013,0.99987,0.99455,0.00013,0.99449,77.11761,77.54002
2010,"White","Females",5,0.00012,0.99988,0.99443,0.00012,0.99437,76.12313,76.54975
2010,"White","Females",6,0.00011,0.99989,0.99431,0.00011,0.99425,75.12876,75.55896
2010,"White","Females",7,1e-04,0.9999,0.9942,1e-04,0.99415,74.13451,74.56724
2010,"White","Females",8,9e-05,0.99991,0.9941,9e-05,0.99405,73.14036,73.57479
2010,"White","Females",9,9e-05,0.99991,0.994,9e-05,0.99396,72.14631,72.58162
2010,"White","Females",10,8e-05,0.99992,0.99392,8e-05,0.99388,71.15235,71.58779
2010,"White","Females",11,8e-05,0.99992,0.99384,8e-05,0.9938,70.15847,70.59354
2010,"White","Females",12,1e-04,0.9999,0.99375,1e-04,0.9937,69.16468,69.59942
2010,"White","Females",13,0.00013,0.99987,0.99365,0.00013,0.99359,68.17098,68.60634
2010,"White","Females",14,0.00017,0.99983,0.99352,0.00017,0.99344,67.17739,67.61533
2010,"White","Females",15,0.00022,0.99978,0.99335,0.00022,0.99324,66.18395,66.62705
2010,"White","Females",16,0.00026,0.99974,0.99313,0.00026,0.993,65.19071,65.64165
2010,"White","Females",17,0.00031,0.99969,0.99287,3e-04,0.99272,64.19771,64.6589
2010,"White","Females",18,0.00034,0.99966,0.99256,0.00034,0.99239,63.205,63.6785
2010,"White","Females",19,0.00037,0.99963,0.99223,0.00037,0.99204,62.2126,62.70004
2010,"White","Females",20,0.00041,0.99959,0.99186,4e-04,0.99165,61.22056,61.72323
2010,"White","Females",21,0.00044,0.99956,0.99145,0.00044,0.99124,60.2289,60.74807
2010,"White","Females",22,0.00047,0.99953,0.99102,0.00047,0.99078,59.23767,59.77458
2010,"White","Females",23,5e-04,0.9995,0.99055,0.00049,0.99031,58.24688,58.80245
2010,"White","Females",24,0.00052,0.99948,0.99006,0.00051,0.98981,57.25658,57.83133
2010,"White","Females",25,0.00054,0.99946,0.98955,0.00053,0.98928,56.26677,56.86096
2010,"White","Females",26,0.00056,0.99944,0.98902,0.00056,0.98874,55.27749,55.8913
2010,"White","Females",27,0.00059,0.99941,0.98846,0.00058,0.98817,54.28875,54.92243
2010,"White","Females",28,0.00062,0.99938,0.98788,0.00061,0.98758,53.30058,53.95442
2010,"White","Females",29,0.00065,0.99935,0.98727,0.00064,0.98695,52.313,52.98741
2010,"White","Females",30,0.00069,0.99931,0.98663,0.00068,0.98629,51.32605,52.02158
2010,"White","Females",31,0.00074,0.99926,0.98595,0.00073,0.98559,50.33976,51.05718
2010,"White","Females",32,0.00078,0.99922,0.98522,0.00077,0.98484,49.35417,50.09439
2010,"White","Females",33,0.00083,0.99917,0.98445,0.00081,0.98405,48.36933,49.13317
2010,"White","Females",34,0.00087,0.99913,0.98364,0.00086,0.98321,47.38529,48.17337
2010,"White","Females",35,0.00093,0.99907,0.98278,0.00091,0.98233,46.40207,47.21494
2010,"White","Females",36,0.00099,0.99901,0.98187,0.00097,0.98139,45.41975,46.25823
2010,"White","Females",37,0.00106,0.99894,0.9809,0.00104,0.98038,44.43836,45.30361
2010,"White","Females",38,0.00113,0.99887,0.97986,0.00111,0.97931,43.45798,44.3511
2010,"White","Females",39,0.00121,0.99879,0.97876,0.00118,0.97816,42.47867,43.40071
2010,"White","Females",40,0.00129,0.99871,0.97757,0.00126,0.97694,41.5005,42.45262
2010,"White","Females",41,0.00139,0.99861,0.97631,0.00136,0.97563,40.52356,41.50691
2010,"White","Females",42,0.00152,0.99848,0.97495,0.00149,0.9742,39.54794,40.56413
2010,"White","Females",43,0.00169,0.99831,0.97346,0.00164,0.97264,38.57373,39.62532
2010,"White","Females",44,0.00187,0.99813,0.97182,0.00182,0.97091,37.60109,38.69152
2010,"White","Females",45,0.00206,0.99794,0.97,0.002,0.969,36.63018,37.76319
2010,"White","Females",46,0.00224,0.99776,0.968,0.00217,0.96692,35.66119,36.83999
2010,"White","Females",47,0.00243,0.99757,0.96584,0.00235,0.96466,34.69427,35.92151
2010,"White","Females",48,0.00265,0.99735,0.96349,0.00255,0.96221,33.72961,35.0079
2010,"White","Females",49,0.00288,0.99712,0.96094,0.00277,0.95955,32.7674,34.09947
2010,"White","Females",50,0.00313,0.99687,0.95817,0.003,0.95667,31.80784,33.19646
2010,"White","Females",51,0.00339,0.99661,0.95517,0.00324,0.95355,30.85118,32.29916
2010,"White","Females",52,0.00364,0.99636,0.95193,0.00346,0.9502,29.89763,31.4073
2010,"White","Females",53,0.00387,0.99613,0.94847,0.00367,0.94663,28.94743,30.52016
2010,"White","Females",54,0.00411,0.99589,0.9448,0.00388,0.94286,28.00079,29.63685
2010,"White","Females",55,0.00435,0.99565,0.94092,0.0041,0.93887,27.05794,28.75699
2010,"White","Females",56,0.00464,0.99536,0.93682,0.00435,0.93464,26.11907,27.88057
2010,"White","Females",57,0.005,0.995,0.93247,0.00466,0.93014,25.18443,27.00832
2010,"White","Females",58,0.00542,0.99458,0.92781,0.00503,0.92529,24.25429,26.1414
2010,"White","Females",59,0.00591,0.99409,0.92278,0.00545,0.92005,23.329,25.28115
2010,"White","Females",60,0.00644,0.99356,0.91733,0.00591,0.91437,22.40894,24.42844
2010,"White","Females",61,0.007,0.993,0.91142,0.00638,0.90823,21.49457,23.58349
2010,"White","Females",62,0.00761,0.99239,0.90504,0.00689,0.9016,20.58634,22.74621
2010,"White","Females",63,0.00829,0.99171,0.89816,0.00745,0.89443,19.68474,21.91681
2010,"White","Females",64,0.00907,0.99093,0.89071,0.00808,0.88667,18.79031,21.09586
2010,"White","Females",65,0.00999,0.99001,0.88264,0.00882,0.87822,17.90365,20.28431
2010,"White","Females",66,0.01105,0.98895,0.87382,0.00965,0.86898,17.02543,19.48396
2010,"White","Females",67,0.01216,0.98784,0.86417,0.0105,0.8589,16.15644,18.69601
2010,"White","Females",68,0.01327,0.98673,0.85366,0.01133,0.84798,15.29754,17.91992
2010,"White","Females",69,0.01446,0.98554,0.84233,0.01218,0.83622,14.44956,17.15429
2010,"White","Females",70,0.01581,0.98419,0.83015,0.01312,0.82357,13.61334,16.3987
2010,"White","Females",71,0.0174,0.9826,0.81702,0.01421,0.8099,12.78977,15.6541
2010,"White","Females",72,0.01914,0.98086,0.80281,0.01537,0.7951,11.97987,14.92242
2010,"White","Females",73,0.02112,0.97888,0.78744,0.01663,0.7791,11.18477,14.20392
2010,"White","Females",74,0.02333,0.97667,0.77081,0.01799,0.76179,10.40567,13.49959
2010,"White","Females",75,0.02579,0.97421,0.75283,0.01941,0.74308,9.64389,12.81021
2010,"White","Females",76,0.02848,0.97152,0.73341,0.02088,0.72292,8.90081,12.13614
2010,"White","Females",77,0.03158,0.96842,0.71253,0.02251,0.70122,8.17789,11.47727
2010,"White","Females",78,0.03516,0.96484,0.69002,0.02426,0.67782,7.47667,10.83538
2010,"White","Females",79,0.03901,0.96099,0.66577,0.02597,0.6527,6.79885,10.21207
2010,"White","Females",80,0.04312,0.95688,0.6398,0.02759,0.6259,6.14615,9.60641
2010,"White","Females",81,0.04786,0.95214,0.61221,0.0293,0.59744,5.52025,9.01692
2010,"White","Females",82,0.05334,0.94666,0.58291,0.03109,0.56722,4.92281,8.44525
2010,"White","Females",83,0.05973,0.94027,0.55182,0.03296,0.53517,4.35559,7.89318
2010,"White","Females",84,0.06747,0.93253,0.51886,0.03501,0.50115,3.82042,7.36312
2010,"White","Females",85,0.07574,0.92426,0.48385,0.03665,0.46529,3.31927,6.86008
2010,"White","Females",86,0.08514,0.91486,0.4472,0.03808,0.42788,2.85398,6.38184
2010,"White","Females",87,0.09552,0.90448,0.40913,0.03908,0.38926,2.4261,5.92995
2010,"White","Females",88,0.10693,0.89307,0.37005,0.03957,0.34989,2.03684,5.50429
2010,"White","Females",89,0.11942,0.88058,0.33048,0.03947,0.31033,1.68695,5.1046
2010,"White","Females",90,0.13302,0.86698,0.29101,0.03871,0.2712,1.37663,4.73049
2010,"White","Females",91,0.14775,0.85225,0.2523,0.03728,0.23317,1.10543,4.38139
2010,"White","Females",92,0.16361,0.83639,0.21502,0.03518,0.19691,0.87226,4.05659
2010,"White","Females",93,0.18058,0.81942,0.17984,0.03248,0.16307,0.67535,3.75523
2010,"White","Females",94,0.19862,0.80138,0.14737,0.02927,0.13219,0.51229,3.47627
2010,"White","Females",95,0.21765,0.78235,0.1181,0.0257,0.10472,0.38009,3.2185
2010,"White","Females",96,0.23758,0.76242,0.09239,0.02195,0.08092,0.27538,2.98048
2010,"White","Females",97,0.25829,0.74171,0.07044,0.01819,0.06089,0.19445,2.76047
2010,"White","Females",98,0.27962,0.72038,0.05225,0.01461,0.04454,0.13356,2.55629
2010,"White","Females",99,0.30141,0.69859,0.03764,0.01134,0.03163,0.08902,2.36504
2010,"White","Females",100,0.32547,0.67453,0.02629,0.00856,0.02173,0.05739,2.18261
2010,"White","Females",101,0.35114,0.64886,0.01774,0.00623,0.0144,0.03565,2.01029
2010,"White","Females",102,0.37883,0.62117,0.01151,0.00436,0.00916,0.02126,1.84704
2010,"White","Females",103,0.4087,0.5913,0.00715,0.00292,0.00556,0.0121,1.69265
2010,"White","Females",104,0.44092,0.55908,0.00423,0.00186,0.00321,0.00654,1.54711
2010,"White","Females",105,0.47569,0.52431,0.00236,0.00112,0.00174,0.00333,1.41092
2010,"White","Females",106,0.5132,0.4868,0.00124,0.00064,0.00088,0.00159,1.28585
2010,"White","Females",107,0.55367,0.44633,6e-04,0.00033,0.00041,0.00071,1.17703
2010,"White","Females",108,0.59732,0.40268,0.00027,0.00016,0.00018,3e-04,1.09936
2010,"White","Females",109,1,0,0.00011,0.00011,0.00012,0.00012,1.09936
